ID,Text,Label
893,i wish i didnt feel the need to be this loyal,love
894,i didnt feel like you were being supportive and happy for me,love
895,ive gotten the feeling that my friends arent that supportive and are more competitive with me always trying to best me at things,love
896,i will update you briefly on me and how im feeling and then i will leave you with some lovely egg images,love
897,i now feel terribly sympathetic towards parents of children who are behind their peers in reading because i suspect its easy to feel guilty or blamed,love
898,i feel the pain carves me with it s knife only you can make me see it goes on and on confuses my mind i m longing for tomorrow to leave the past behind,love
899,i really stubbornly want our bikes with us i love our bikes and honestly i feel pretty loyal to yuba i dont want any other bike damn it,love
900,i feel scrubbing around the edges in a hot shower always does the trick without the risk of accidentally getting nail polish remover on freshly painted nails,love
901,i did not feel saddened enraged or jealous,anger
902,i toate articolele din categoria right america feeling wronged some voices from the campaign trail right america feeling wronged some voices from the campaign trail a href http rogeliosblog,anger
903,im just pissed that it takes so fucking long and is only going to make me feel aggravated bored and stupid,anger
904,i shake this feeling this unfriendly unfamiliar feeling this awareness,anger
905,i just cant wrap my mind around how fucked up he made me feel how fucked up the situation is how fucked up my life is how raping me set me years behind everyone else,anger
906,i feel so disgusted with myself today,anger
907,i feel a little aggravated that i took care of him protected him kept his secrets cleaned up after him and now im being pushed away like a parent,anger
908,i feel very offended by this because i love my boyfriend so much,anger
909,im not sure which medicine i have taken that has me feeling so irritated and on edge but im thinking its the robaxin for my back,anger
910,i spent the time in between doing things in physical discomfort feeling agitated mostly in my hands like they were vibrating and very irritated,anger
911,i feel dangerous and i feel that im not using my best skills when im driving,anger
912,i feel kinda rude just inviting myself along with people soo unless something happens ill prob just be stuck home,anger
913,ive been feeling so fucking hateful,anger
914,i was left feeling very annoyed at the film,anger
915,ive been feeling a little stressed,anger
916,i felt very comfortable conversing with my coworkers in jersey because feelings werent going to offended easily,anger
917,i remember that feeling vividly but it was a very selfish feeling because i didnt acknowledge the support of my friends and family,anger
918,i feel that once we especially my retadin partner get our furious gladiator weapons our double dps combo should be on its way to in no time,anger
919,i was feeling angry and upset about a few things so i think that helped,anger
920,i really don t want to hurt my relatives feelings or appear rude especially at a funeral,anger
921,i feel irate,anger
922,im still here still needing to lose another four stone still feeling meh and in a vicious circle of eating to make myself feel better and then feeling worse because ive eaten,anger
923,i feel wronged by god,anger
924,i feel kinda insulted as if a woman is no longer to be considered sexy and still have self respect,anger
925,i know mohinder replied feeling a little agitated and not really understanding why she seemed to want him around even though they have been ignoring him all evening or had he been ignoring them for so long that now they didn t even think of trying to get him to join in,anger
926,i am definitely feeling very frustrated and disappointed,anger
927,i have been feeling bothered by the empty office false lighting and buzzing,anger
928,i really hope he doesnt act on these feelings because im going to be so pissed if they try to add him into the mix and try to make this some stupid love triangle,anger
929,i have become a person who understands real fear and how it feels to be hated by an individual so intensely that violence seems like a logical consequence to tension,anger
930,i ever feel bothered,anger
931,i left the courtroom forcing myself to look pleased and at ease so as to stick it to this man to say that no one cares about his health or whether he feels wronged,anger
932,when my roommate locked up the keys of my room in our room after i had told her that i was only in the bathroom having a shower she left and i had to do without supper,anger
933,i get the feeling shes going to get violent on me any second,anger
934,i find myself reading other peoples blogs looking at instagram pictures and facebook updates and find myself feeling completely jealous,anger
935,im still feeling fucked up,anger
936,i suddenly feel very jealous,anger
937,i can readily feel the bitter wind nip at my face,anger
938,i wonder if its even happening at all so to have expected myself to never again feel irritated at a glass of spilled milk on the carpet or shoes left again in the middle of the floor was simply to be unfair,anger
939,i somehow feel as though i can get greedy with the knowledge i lack,anger
940,i had the nerve to feel annoyed cause shed jump onto me and dirty my clothes,anger
941,i feel bitchy o so bitchy part two of the posts about womens intrasex aggression the review article hours ago,anger
942,i feel like nothing is ever enough for me im just greedy and whiney and selfish,anger
943,i want an answer is how do i keep from feeling hated,anger
944,i have been attending to the requirements of daily living and tense family issues feeling more like an automaton in the matrix distracted from the deeper life within,anger
945,i am not going to delete my post from yesterday because it s perfectly healthy for me to feel angry and vent it on here,anger
946,i often feel betrayed by the leg and so when it locks up i get very angry,anger
947,i felt while reading her story was the feeling of cold,anger
948,i loved a person and he went away it wasnt necessary that he left me to reach his goals,anger
949,im all itchy and i feel violent,anger
950,i feel really dissatisfied with the direction my life has been taking,anger
951,i don t have a cold but i feel like my sinuses are fucked up,anger
952,i just feel like it is a very dangerous gamble and one that gambles essentially with every single person on the planet,anger
953,i was thinking about how you all were watching general conference and i was feeling a bit jealous,anger
954,i look at my house and see all the stuff that i have been collected along the years and i feel disgusted,anger
955,i feel so disgusted with myself and extremely bloated,anger
956,i feel so agitated with myself,anger
957,i didn t feel insulted but rather the opposite,anger
958,im dreaming of zombie apocalypses alien dragons with breathing tubes attacking the earth and feeling cranky,anger
959,i can recall feeling dissatisfied with the conclusion of some stories at times because the threads i was closely watching didn t get resolved,anger
960,i feel disgusted that i love it so much,anger
961,i feel i just couldn t be bothered with some of the things that used to keep me up at night,anger
962,i feel jealous of any woman as i was jealous of khadijah radi allahu taala anha,anger
963,i didn t feel particularly bothered but i didn t feel particularly great either,anger
964,i also left feeling dissatisfied and frankly pissed off,anger
965,i feel a violent involuntary shiver run down my spine but i continue to take labored steps toward the deep waters,anger
966,im feeling kind of grumpy but am fed up of complaining,anger
967,i feel resentful about my education leave a comment,anger
968,i feel like i shouldnt be this bitchy and honestly put in perspective it doesnt and shouldnt be affecting me this much,anger
969,i slip off my sandals and feel the cold concrete on my feet and remember how healing it is to touch the earth,anger
970,i feel bothered by the fact that i cant use facebook,anger
971,i type this i can see my unacceptably huge muffin top protruding out of my top and i feel disgusted that i am letting all my hard work of previous rounds go to waste,anger
972,i feel greedy as hell with my last post sleep is not more important than any body and every one should agree to that regardless of how sleepy there is something going on in the world that you can atleast act partially awake or partially interested,anger
973,i dont know why but i feel so fucked up i wanna hurt myself i wanna scream i wanna destroy i wanna kill i wanna punch something anything,anger
974,i feel like a rebellious child whenever i sit down to work on my thesis,anger
975,i think im just feeling cranky because im back on my low carb diet again and its honestly not a fun diet and im not looking forward to the next days of carblessness,anger
976,i don t feel they are as dangerous to learning,anger
977,i didnt feel envious,anger
978,i often hear the commandment honor your mother and father in my mind when i feel like being irate and storming around and i know that kind of calm reason is a product of the holy spirit,anger
979,people not cueing in the college dining room,anger
980,i feel it rather unkind of you to have left without so much as an air kiss goodbye,anger
981,i feel greedy too needy,anger
982,i feel more irritated with her indifferent attitude,anger
983,i feel i am writing this blog for selfish reasons but i know god can use it for his her purpose,anger
984,i am feeling so fucked up right now,anger
985,i cant cope with emotions any longer i feel as though life and the beings in life are sometimes petty and worthless,anger
986,i will be feeling vicious and decide not to tell you anyway,anger
987,i feel frustrated that childhood obesity is a problem because it is for the most part preventable,anger
988,i mean beyond the general resentment that i am such a loser that i feel the need to escape into a fantasy world where im a violent space lesbian my resentment is also directed at specific game design decisions,anger
989,i don t know maybe it s just me but when i cram i feel more stressed and i don t perform as well in the exam because i m too busy worrying about what i ve just learnt,anger
990,im embarrassed that i feel fucked up and im sad,anger
991,i still feel slightly rebellious,anger
992,ive been noticing lately my own natural instinct is to head outside when i am feeling a little grumpy snappy or general,anger
993,i went from feeling angry and sickened to nothing but all encompassing pain and sadness,anger
994,i still dont really want to go to work but at least i feel a lot less grumpy,anger
995,i feel like i am just being jealous and watching over our baby and making sure hes fair,anger
996,i feel all irritable and crabby l,anger
997,i removed the plastic sleeve from the package for the photo below but that sleeve was not airtight so i didnt feel rushed to use the strips right away before they dried out,anger
998,i feel so disgusted and violated inside and i don t know what to do,anger
999,i feel like an idiot and a selfish asshole for even complaining,anger
1000,im at least feeling less irate and just more drained,anger
1001,i feel heartless in a matter of months ill be on my own im takin it to the next step goin to college yeah back to school waiting wondering what life can throw at me,anger
1002,id feel like im being selfish and stuff,anger
1003,at an unjust,anger
1004,i feel really fed up with myself for being like this and it s just a vicious cycle,anger
1005,i just feel that its dangerous if you two sleep in the same room,anger
1006,im feeling impatient with both myself and the world today,anger
1007,i had spent the day feeling stressed about everything there is to do in those june weeks but she helped me reestablish my focus,anger
1008,i remember feeling jealous not only that my friends knew something that i didnt know but also because i knew that they would get a lot of gifts mostly in the form of cash for taking their first holy communion,anger
1009,i feel appalled by the whole thing,anger
1010,i miss things like that when im working on a novel novels let me talk about how people feel i get to be the actors and decide how a scene plays out whether this break up is furious or rueful or weary,anger
1011,i was feeling really grumpy after work like a crash and also very restless then came home and had a big evacuation,anger
1012,some students deliberately disobey me as a class leader,anger
1013,i feel disgusted when need to act cute like the actions of gwiyomi,anger
1014,ive gone from feeling enraged to using it as the football teams would say bulletin board material,anger
1015,i came home feeling cranky,anger
1016,i was probably feeling jealous at that moment but i managed to give up the intimated relationship that we had it before,anger
1017,i feel angry and bitter around others happiness of a new baby or anything baby related i really do genuinely try not to be its not their fault but sometimes their insensitivity and nativity is frustrating and upsetting to say the least,anger
1018,i feel like position players are less bothered by moving up and down than pitchers though i don t know why i think that,anger
1019,i feel like i was the one who started getting distracted which created the problems in the st place,anger
1020,i feel you are going to be unkind about it then that will be the nature of our relationship,anger
1021,im sad i dont care but gray days when i feel grumpy are greatly improved by red shoes,anger
1022,i feel like i can t even talk to her because she ll be pissed,anger
1023,i feel all bitchy demanding everything now but like i also feel rushed to get everything and everyone paid off s,anger
1024,i feel so pissed and annoyed right now urghhhhhhhh,anger
1025,i didnt feel rushed to get home to relieve the babysitter we didnt have to put kids to bed my house was clean,anger
1026,i feel less angry less obsessed,anger
1027,i can rarely text because it feels dangerous to juggle babies and a phone plus i usually cant think straight long enough to type a sentence on those little buttons forget emails and at this point i can only like things on facebook because it only requires the click of a button,anger
1028,i feel so fucked up lah,anger
1029,i feel like ive fucked half of mine already,anger
1030,i feel a little grouchy today,anger
1031,i started to feel a trifle resentful,anger
1032,i hope you all feel bitter better in comparison,anger
1033,im feeling rather hostile over the whole hostel situation,anger
1034,i feel so fucked up alrights,anger
1035,i always feel that looking at myself in photos is obnoxious to myself,anger
1036,i know we all feel like that at times im a cranky people hating bitch and will be happy to sit with you and rant over a cocktail or two,anger
1037,im feeling hostile towards everyone and everything,anger
1038,i am feeling irritated about things i wish i had more control of,anger
1039,im starting to feel all antsy and rushed now,anger
1040,i know its supposed to get worse before it gets better but i just find myself feeling so randomly mad most of the time now,anger
1041,i would feel insulted if someone called me that but in a very amused way,anger
1042,i feel any team pretty dangerous in playoffs york left wing ruslan fedotenko notes said,anger
1043,i know it s kinda stupid that i m feeling like this because those guys were literally defying their death with their ridiculously dangerous but still funny stunts,anger
1044,i love not feeling rushed,anger
1045,i also find it interesting that when its looked up on amazon it feels like half the reviewers utterly hated it and the other half adored it theres almost nobody whos merely indifferent,anger
1046,i have a feeling my sarcastic cynical self gets shrouded by the all the insanity and randomness and laughter,anger
1047,i am spending a lot of time with them but cannot converse with them i feel like i am being rude and ignoring them,anger
1048,i knew it was coming and i know thats why im feeling so irritable and fat but the scales still driving me bananas,anger
1049,i feel greedy about living,anger
1050,i have a doctors appointment today and feel a lot less cranky than last week,anger
1051,ive been feeling dissatisfied,anger
1052,i feel annoyed as if the world if taunting me,anger
1053,i try a few more times to get in to the white noise and brain wave sounds and really feel agitated and unable to just let go and relax,anger
1054,i feel like i must vent my anger unhappiness somewhere other than telling my friends because i feel very bothered by it,anger
1055,a drunk walked out in front of a car at night both lower legs were broken his shoe was thrown about yards after the accident,anger
1056,i just feel this petty anger at all the mature people in my life because i feel that they are smug,anger
1057,i feel like everytime i try to do anything i am distracted by something else,anger
1058,having agreed to share the taxi expenses,anger
1059,i never brag but the ache in my groin is becoming painful and i m feeling spiteful,anger
1060,i have is emotional blabber that pours out of me and then i have feelings and i don t know what to do with myself so i get angry,anger
1061,i feel insulted by that,anger
1062,i didnt care was she was feeling i didnt know her and on top of that i was jealous she was getting johnnys attention at all,anger
1063,i started to not talk to him that much because i feel betrayed i am disgusted by his actions,anger
1064,now that the ers are winners,anger
1065,i start feeling cranky tired,anger
1066,i hate the feeling when i get jealous because i dont like,anger
1067,i was beginning to feel stubborn,anger
1068,im feeling very rushed for time here with only a few days left,anger
1069,i use to think about you guys when you guys would just randomly appear in my life or when you obnoxiously post photos of you kissing dudes or what ever on instagram i use to feel bitter and sour,anger
1070,i was feeling a little bitter,anger
1071,i feel violent rash and a burning sense of damnation within me,anger
1072,im not criticising anyone right now but i really feel disgusted talking to those people who have no respect for themselves,anger
1073,i arrived at the school i was already feeling the pain on my knees but i was appalled and shocked when i saw two wounds bleeding,anger
1074,i feel the cold nights thinking of the old nights spent along with you,anger
1075,im feeling very bitter against knight in shining denim because i asked him a year ago to go to the gym with me and he wouldnt spend the money,anger
1076,i feel violent to a certain degree of wanting to protect my personal space,anger
1077,i was tired of walking couldnt really run and feeling irritated with myself,anger
1078,im still feeling so wronged and upset about it,anger
1079,i could not shake the feeling that the framing of shots was perpetually a bit out of whack almost as though filming was so rushed that oplev had to content himself with merely plunking the camera down haphazardly,anger
1080,i read her post i thought about how differently that night could have gone if they were feeling a bit more selfish,anger
1081,i have to stay creative or i feel i will go mad,anger
1082,during my childhood when i could not get what i wanted from my brothersister and parents,anger
1083,i get the sense that you re feeling irritated today,anger
1084,i believed this story for so long that i didn t eat a topic bar until my twenties turns out their pretty good and now i buy them when i m feeling dangerous,anger
1085,i will hope she experiences the thrills of running to catch buses and feel the frustrated tears that flood ones eyes after missing buses,anger
1086,i feel a blast of cold as the freezing air and rain sweeps in from the outside,anger
1087,i feel like ive been fucked over dry,anger
1088,i feel agitated and empty and missing something,anger
1089,i didn t want my feeling to be offended and opt not to return in the future,anger
1090,i dont know why the hell i feel so violent lately though i have my theories but my fingers itched for the feel of a gun or a sword,anger
1091,i am feeling quite cranky towards them,anger
1092,when my friends left without waiting for me,anger
1093,id work on this relationship but right now i feel were being petty both of us i mean,anger
1094,i got past the sick feeling in my stomach and got mad at the situation instead of just at myself,anger
1095,i suppose on days when im feeling grumpy tired and spread too thin its even more important to put i thessalonians into practice,anger
1096,i feel toughed or angered or concerned about something that i really feel like sharing,anger
1097,i came up on miles i was starting to bonk out a bit and me left knee was starting to feel a bit aggravated,anger
1098,i started to feel like i was going mad as i was sure i could see stars floating in the water but whenever i went to grab one i came up with nothing,anger
1099,i have a feeling im repeating vicious cycles and i cant stop myself,anger
1100,ive been feeling a little stressed this week and i really need a kind little snail on my shoulder to remind me about these simple things i can do to improve my life and my art,anger
1101,i know how she cut things off with our co worker al and i know how she words things when she wants to spare feelings and ease things so things do not completely become bitter,anger
1102,i feel lied to and pissed,anger
1103,i feel like becoming violent,anger
1104,i was feeling a bit grumpy this morning so i pulled up my humor file and found this that my husband had sent a while back,anger
1105,i find it interesting that carlson is offended and feels that gundy has wronged her,anger
1106,i spent most of it feeling pissed off see the last post about me being bitter and its kind of just carried on into the week,anger
1107,i feel so mind fucked right now,anger
1108,i just feel too much and i care too much and i get bothered too much,anger
1109,i pretty much feel like a heartless bitch,anger
1110,i because im feeling impatient and all this longing to have a baby,anger
1111,i feel resentful that balint micromanages my food and even though im grateful for his efforts im equally resentful that he does because i want to eat,anger
1112,ive been mad at someone or feel insulted by them caleb has gone out of his way to be nice to them,anger
1113,i don t feel resentful at x for lashing out at me,anger
1114,ive always had the very stabilizing feeling that theres a load of seriously fucked up bigoted idiots out there and i dont have to take what they think of me personally,anger
1115,i still feel like a letter from someone hated by most of the students myself included is certainly worthwhile to have,anger
1116,i feel like an angry gorilla all the time and always ready to chew someone s face off,anger
1117,last night finding that someone in the house had eaten an entire packet of almonds i had bought for a family treat,anger
1118,im feeling a bit grumpy and frustrated tonight so decided maybe an early bed time and early morning work out maybe the change i need,anger
1119,im feeling considerably irritated and confused by how easy it is to notice something has gone missing,anger
1120,i really don t consider them to be a part of my life now but they were a huge part of my adolescence and i feel would be offended if i don t invite them to my wedding,anger
1121,i could probably just do two separate finds and iterate over them to merge them together but im feeling stubborn and want this to work,anger
1122,i feel annoyed too when people don t show confidence in me,anger
1123,i feel your greedy hands are cold,anger
1124,i just saw my work schedule for next month and im left feeling frustrated,anger
1125,im currently feeling very irritable and a little irrational,anger
1126,i find i am feeling quite resentful when it comes to sex as i feel that he is being extremely stubborn and hardheaded when it comes to our sexual relationship,anger
1127,i feel rebellious buying things in bulk i feel rebellious buying things in bulk march am filed under a href http tranquillullaby,anger
1128,i am a bit depressed and feeling fucked up,anger
1129,i know some people drive a long ways to get to their jobs and i feel like im being a little greedy here looking for another position,anger
1130,i understand it is if you fail and you feel jealous of other people you dont have the right to feel jealous cause you didnt work as hard as them,anger
1131,i want you to feel like you can joyously sing and dance and everyone will clap which they will i want your mom to stop making me feel violent i want your mom to be sweet like candy,anger
1132,i left all that well alone in the last decade and did a little something on jessie j i feel a bit like a come dine with me contestant who got too pissed when they did the scoring and gave a,anger
1133,im also feeling stubborn about the fact that i would really like my engagement ring to cost more than what my rings from moon angel cost otherwise i should just get another ring from moon angel and be done with it,anger
1134,my parents were having a typical family argument i came in and saw the scene and became angry,anger
1135,i still feel a pang of guilt when i m unkind or selfish when i do something i feel to be unethical for the most part the gripping guilt of religion isn t something i expected to feel again in my lifetime,anger
1136,i feel i owe it to cob higgins and petty officer holtz,anger
1137,i should feel furious mad sad depressed,anger
1138,i feel like such a cranky old woman every time i try to fire up a new game now because i reminisce about the good old days when you put the disk in and away you went you didn t sit around waiting for bullshit downloads,anger
1139,i can tell you the girl would have strangled you by now not only because you have cheated on her feelings but of another females which makes you a heartless jerk,anger
1140,i don t usually take my medication in the middle of a job given that it is supposed to help me forget but i ve been feeling distracted,anger
1141,i feel i rushed the first one,anger
1142,i feel as if its trying to be dangerous and dark but it fails at least to me to a big degree,anger
1143,i feel that i may have unintentionally offended you during our conference call today and if so i apologize,anger
1144,i was still feeling aggravated with myself everything,anger
1145,i would point out that there is a way also to draw a measure a measure that americans will have a different feel for when i lay out the casualty rates for violent deaths in our cities in america,anger
1146,i too am in perpetual motion all this demands a high level of tension but it gives me a feeling of violent almost vertiginous happiness,anger
1147,i thought i would feel resentful and angry when my alarm went off in the morning,anger
1148,i just feel the bitchy need to report it to you for trial by jury,anger
1149,i feel it terribly impolite the bore the shit out of kind folks who had the unfortunate luck to be dragged into a conversation about writing with me a conversation i could have for approximately hours before tiring,anger
1150,i feel so violent so vulgar,anger
1151,i feel like a greedy person,anger
1152,im hurt perhaps by another bahai that i feel wronged me in some way,anger
1153,i found myself feeling enraged fearful and helpless all balled up into one,anger
1154,i love without questioning when it s love i feel i don t hate though i will get angry and flustered with people if i dont get what i want or the way i want it,anger
1155,i look at momade s cuts any longer i might throw up on him but i feel really rude walking away,anger
1156,i feel in some way like i got greedy with my luck and look where it got me,anger
1157,i feel like i need to see what he looks like when he s angry so i know not to make him angry,anger
1158,i feel so disgusted with every sight and inch of myself,anger
1159,im annoyed because i feel annoyed,anger
1160,i feel violent when i watch it,anger
1161,i let out a shiver but i didnt feel to cold,anger
1162,i would feel offended and as well embarrassed,anger
1163,i feel more than a little impatient with people,anger
1164,i sometimes feel dissatisfied with my life i see christian and it seems he has it worse off than me,anger
1165,i feel less of a person because of it and then i put up this wall this bitchy wall,anger
1166,i am feeling just a tad and im being really sarcastic here pressed for merriment and joy,anger
1167,i feel so pissed off over an old friend and some friends,anger
1168,i will deal with her as i feel her conduct to be highly dangerous and damaging to the mind,anger
1169,when i was refused a transfer from my school to another,anger
1170,i had been feeling irritable just a half hour before lacey and i reached my moms place,anger
1171,i got home this morning feeling extremely grouchy after a long drive without my sirius reciever and she presented me with the little box,anger
1172,i cannot see her in my mind without feeling enraged by the absurd torture we put each other through,anger
1173,i go in i never feel rushed and feel like i am being paid full attention,anger
1174,i know that they were once someone else s it would feel rude to just toss them off,anger
1175,i feel require stood twains stubborn things the clothes of less charge the front page allow asphalt compactor eccentric system weight take over more segment those soccer drill for beginner scrambling for a road name long hot summer,anger
1176,i feel as if eventually im not going to care about anyone else that im going to become hateful towards everyone not necessarily because they did anything wrong but because they didnt notice the pain that im in,anger
1177,i ended up with four cats who daily add to the staleness and disorder of my little box in the city and i no longer feel affinity for them irritable as ive become,anger
1178,i feel a little vicious,anger
1179,i kinda feel bitchy but im turely sad,anger
1180,i think the scenario was some sort of invasion of body snatchers things as i get the feeling we were trying to avoid some people and more and more became hostile,anger
1181,im glad turtles cant talk or have feelings of resentment and a sense of being unjustly wronged or sue,anger
1182,i have a feeling she will be in for a rude awakening down the road,anger
1183,i feel really petty for what i did,anger
1184,i feel annoyed when they refer to him as the smoking kid,anger
1185,i feel resentful of the idea that tantric healers are better than the rest of us who provide sexual services and i am sick of religious entities claiming special exemptions e,anger
1186,i perceived others feeling envious of something i receive or experience and i will do my best to hide that asset from their awareness in the future,anger
1187,i just feel so aggravated about this whole subject but mostly hurt,anger
1188,i feel like i spend so much time being distracted by the people here and the boys and making sure i have someone to hang out with rather than intentionally loving on people for the greater good,anger
1189,when somebody who had been a bully and had acted cruelly to others who were unable to defend themselves was taken down a few notches and he began to grovel i was disgusted with his grovelling and the manner in which he had treated others,anger
1190,i was feeling quite pissed just now as i was accused for nothing again and the worst is by my own mother,anger
1191,i feel really really angered,anger
1192,im feeling rude,anger
1193,i did feel that letting her know that something she was doing bothered a large number of people with whom we both socialize amp they had let me know,anger
1194,i tried it a few times and couldnt stand the feeling of being insincere,anger
1195,i dont know how to put it into words but i had a feeling of being up against something that was rottenly dangerous,anger
1196,i don t have my daily consumption of rice i feel a little cranky like a baby without a nap,anger
1197,saw a selfish person doing a selfish thing,anger
1198,i was just thinking whatever i feel like crap and im grumpy so i just ignored it,anger
1199,i feel rather offended that it did not live to any of my ideals,anger
1200,im feeling fucked,anger
1201,i feel like this is the year that i wrap up jonathan strange and mr,fear
1202,i was feeling pretty vulnerable though,fear
1203,i feel uptight on a saturday night nine oclock and the radios my only light,fear
1204,i feel uncomfortable sometimes heartache sometimes because of u make me feel like i cannot believe in u,fear
1205,i have a question do you also feel really shaky arms and hands,fear
1206,i feel very uncertain,fear
1207,ive been feeling anxious and insecure and blah blah welcome to the human experience so this week i asked some of you for songs that always make you happy or songs that always pump you up into believing you are the greatest and the best when no other belief will do,fear
1208,ive come home i feel a little hesitant,fear
1209,i feel so terrified that i cannot for a moment compose myself,fear
1210,i am feeling this uncertain surely this cannot be my true lifes purpose,fear
1211,i feel like i will be really distraught if i didnt lose it all,fear
1212,i dont even have a good reason i just feel anxious and mopey,fear
1213,i feel her shaky breath against my chest and know she has something on her mind,fear
1214,i don t know i feel really helpless about it,fear
1215,i feel like i m going into crisis and i m scared,fear
1216,i don t know who he is or if i ever will but i feel like he s out there wanting me as much as i m wanting him and unsure too if we ll ever find each other,fear
1217,i questioned him later about it he told me it made him feel insecure,fear
1218,i am feeling very confused at the moment about what how my photography is progressing,fear
1219,im feeling quite nervous,fear
1220,i set for a certain date always makes me feel distressed,fear
1221,i appreciate the genuineness and authenticity that i find on a lot of vintage blogs and i have decided that its time for me to talk about something that i feel pretty vulnerable about my skin,fear
1222,i feel as if i am a soda that has been shaken up,fear
1223,i take care of my parents pets and try to nurture my children to be all they can be for god yet there is something that feels so restless inside,fear
1224,ive been spending some time reading about the soviet unions first plutonium production facility and i feel shaken,fear
1225,i wouldn t get to feel even more paranoid than i already am,fear
1226,i feel like ive been put here to be tortured teased disapointed with life,fear
1227,i wake up in the morning and i feel apprehensive,fear
1228,i cant sleep and i feel horribly distressed,fear
1229,i feel less neurotic,fear
1230,i see him i come away feeling really insecure that i actually am this flawed awful person living in a bubble full of sycophants i mean how would i know,fear
1231,ive been feeling intimidated and worried about stepping on peoples toes,fear
1232,i feel weird with my hair being so straight,fear
1233,i feel at ease when an equation appears and terrified as all hell when someone throws up a sentence or two,fear
1234,i am seeing neurosurgeons document conversations regarding the safety of patients relationships and whether or not they feel threatened,fear
1235,i might even say things i regret when i am feeling threatened,fear
1236,i am feeling like i am mentally tortured by them,fear
1237,i was just standing there and all of the sudden felt a wave come over me and my body began feeling very shaky,fear
1238,i tried not to feel too paranoid but my bodymind system was very uncomfortable and confused,fear
1239,i have this very very precious memory of enid blyton and how wonderful it was and how it made me feel and i am terrified if i read it again as an adult it will just evaporate and i d go what kind of rubbish is this,fear
1240,i did feel more and more hesitant when it comes down to trying,fear
1241,i feel nervous around all my friends again,fear
1242,i had realized why i felt a bit better because that helps me figure out what exactly caused my fear what it was that caused me to feel threatened,fear
1243,i don t ever feel insecure or sad,fear
1244,i feel unsure as to wether or not i really loved him,fear
1245,i had been doing plenty of other exercise just not quite enough to do more than hold steady against august s excesses but was still feeling pretty apprehensive,fear
1246,i cannot discuss what was found by police but i was justified in feeling apprehensive in my daily life,fear
1247,i left feeling a little distressed but then as i was driving home i asked myself where was jesus in this situation,fear
1248,i can understand how he would feel hesitant embracing religious views other than his own as he has been taught and obviously believes that there is only one true god,fear
1249,i was feeling alarmed,fear
1250,i feel threatened by what another mother is doing that s because of something that i feel insecure about in myself,fear
1251,i fruiti coffee flavor ice cream you feel hesitant in trying out the product,fear
1252,i almost always have something that im looking forward to but im begining to feel a little distressed,fear
1253,i remember feeling a little scared and timid like piglet,fear
1254,i recently purchased a book published by an indie author who is an online acquaintance of mine not through limebirds by the way in case anyone s feeling paranoid,fear
1255,i was feeling hesitant then we could postpone,fear
1256,i feel quite nervous at the prospect of hearing it,fear
1257,a friend of mine gave birth to a child very dangerous delivery i was afraid for her and for the baby,fear
1258,ive been feeling agitated and pissy a lot lately but im trying to tone it down a bit,fear
1259,i don t really understand the significance of working on being vulnerable or being ok with my anxiety when i feel vulnerable,fear
1260,i feel quite scared now i don t know where i am or where my human on wheels is,fear
1261,i feel so reluctant to go down,fear
1262,i still feel insecure about my new hairstyle because ive fringe now and i havent had fringe in a really long time,fear
1263,i feel scared to share with dates but this time,fear
1264,i see my doctor again but its making me feel really uncertain and vulnerable again,fear
1265,i feel shaken like i ve just been called into the principal s office and i know i m in big trouble but i m sitting here waiting to find out what i did,fear
1266,i am feeling at the moment so im afraid this is what i need to write about,fear
1267,i wanted to feel god protection energy after feeling afraid i started speaking this powerful light language then quoting psalm after psalm i didnt know i remembered,fear
1268,i feel i am being assaulted,fear
1269,i know you feel paranoid of what others mi,fear
1270,i didn t mean to make you feel uncomfortable,fear
1271,i told you im feeling neurotic,fear
1272,i cant help but feel skeptical about them,fear
1273,i get paid friday and have off saturday so there for here is some information to be too informitave and not in too much of a fashionable detail to make you feel distraught and distract your seemingly tired eyes,fear
1274,i had been feeling very afraid for cocos future well being which happens to me sometimes,fear
1275,i feel shaky and headache y and my throat is on fire and my gi tract is still voicing complaints,fear
1276,i was blessed with a schedule that wasn t as hectic during december which left me lots of time to enjoy the process rather than feel pressured to get all of the holiday preparations done in time,fear
1277,i find myself constantly in the situation of either being hugely annoyed or feeling totally assaulted by drivers that insist that they have to get past even though one is driving at the speed limit or have to drive a couple of feet from ones rear bumper,fear
1278,i am feeling like a failure or feeling scared,fear
1279,i wont say i didnt start out feeling a little intimidated at the thought of taking things apart,fear
1280,i bent down and asked you to be kind to the kids who were feeling shy and to include them on the playground,fear
1281,i always liked it since seeing the edge back in the late s and i often finding myself going back to it when i feel doubtful,fear
1282,i would have said something but i was feeling too timid to bargain with the pink ladies in the upmarket beauty salon,fear
1283,i feel that i need to focus on relearning what i m vulnerable to again and improve on myself,fear
1284,i think and feel i m hesitant if i can carry on this task,fear
1285,i pretended that i didnt have any skin problem and approached people in the store as normal rather than feeling anxious,fear
1286,i feel uptight and resentful that they dont seem to understand that i am busy,fear
1287,id a feeling hed be suspicious after the way that idiot reacted towards him,fear
1288,i was working with one of my heroes so it was a combination of feeling intimidated excited and thrilled,fear
1289,i reassured them that most of the time theyll just read theyll only have to work at that level of detail when they feel confused or unclear,fear
1290,i am vulnerable when i feel i cannot control a situation i am vulnerable when i am broke,fear
1291,im feeling wimpy and whiny and generally tired,fear
1292,i felt enlightened and now when i feel a bit nervous or scared i think of how false fear is,fear
