ID,Text,Label
8305,i feel angry by cornelia maude spelman,anger
8306,i began to feel outraged that i hadnt had some piece of propaganda forced into my hand by a politically charged co ed,anger
8307,i am feeling very very violent in that catlike purring im gonna eat you alive sexual kind of way,anger
8308,i feel grumpy or stressed about writing,anger
8309,i was feeling stymied and frustrated so i decided to take myself on an outing,anger
8310,i feel he would be offended though,anger
8311,i feel like such an impatient gardener,anger
8312,i am still feeling the effects of the cold because my typing feels so slow and laboured,anger
8313,im feeling very grouchy smurf today,anger
8314,i do want to stay home i feel rude by not going out,anger
8315,i feel like i am slowly drowning and there is no one there to save me because i havnt bothered to reach out to anyone,anger
8316,when my father failed to send me transport money after the closure of the school,anger
8317,i always had the feeling that sam was outraged of that on both his and his brothers behalf,anger
8318,i did feel grumpy and in fact got easily angered with my boys over the littlest things,anger
8319,i im a cena fan i feel offended single time rock cuts down cenas fans,anger
8320,i only indulge in the toblerone goodness on the very rarest of occasions like when i m feeling dangerous and racy,anger
8321,i am feeling just a tad and im being really sarcastic here pressed for merriment and joy,anger
8322,i am feeling disgusted with myself so much that i hate myself,anger
8323,im dreaming of zombie apocalypses alien dragons with breathing tubes attacking the earth and feeling cranky,anger
8324,im this rose she answers and he lifts her up and pins her against the wall with a force that feels almost violent,anger
8325,i am left feeling somewhat bitter about the entire situation and unsure about what to do next,anger
8326,i hope everything does work out for me i have to say that i m a situation that i am beginning to feel very agitated with things and how they are at the moment,anger
8327,i was fresh out of college in may of feeling very frustrated with the job search,anger
8328,i feel annoyed as if the world if taunting me,anger
8329,i feel simultaneously annoyed and bored,anger
8330,i have some knowledge on a topic i can talk quite confidently but if theres anything touchy feely seinfeld rambly then im absolutely fucked out the window with it,anger
8331,i feel equally morally outraged regardless of whether its michigans or new yorks governor sleeping with prostitutes behind his wifes and daughters backs,anger
8332,i noticed days ago that i was definitely ovulating and tonight ive basically been feeling very irritable sad so i was just wondering if its definitely pms,anger
8333,i was still feeling aggravated with myself everything,anger
8334,im sorry if you feel offended by this post,anger
8335,i feel so angry at god,anger
8336,i think part of the reason i wasnt happy to date is ive forced myself to try out the screen print design as a single colour only and ive been feeling frustrated that i cannot do some of the colour mixing tricks i love screen printing for,anger
8337,im so scared to speak at church because i feel like i might slip up and make them irritated and angry if i say the wrong thing,anger
8338,found out that someone i knew well has been misunderstanding me for years,anger
8339,i do not know but i feel it to be and i am tortured,anger
8340,i sometimes feel that in making even violent play gentle ive ill prepared him for life as a boy but he is such a boy with boy interests and scorns all things girl,anger
8341,i was feeling grumpy and even more not myself,anger
8342,i still feel tortured by feelings or thoughts or memories,anger
8343,i seek out pain to feel tortured just to feel something,anger
8344,i discuss the subject i feel as frustrated as a scientist trying to explain science to a creationist,anger
8345,i should stop i showed people how silly and boring i am i praised your beauty and your charm for the umpteenth time and im sorry you will have to read it again and feel bothered by these repeated words but our readers do not know the things i usually tell you and how i treat you most of the times,anger
8346,i just feel like my father i hate to be bothered with all of this nonsense it s constant and oh it s his lyrical content,anger
8347,i feel so utterly rude when i go to a friend s house after they ve toiled over some amazing meal and then i waltz in and poke at it,anger
8348,i feel it is time to rectify something that has always bothered me namely the name of the blog,anger
8349,i can t take it i feel like i m being slowly tortured each and every second i have to spend in this house with people that are the complete opposite of me they are the perfect example of who i don t want to be,anger
8350,i might give him some room but what if it happened all the time how would i feel id feel angry hurt and extremely frustrated,anger
8351,im feeling cranky the first week of january and every body is going on and on about organization,anger
8352,i also feel like even though i find myself occasionally annoyed and trying to decide which days i want to stay late at work to build my portfolio tess is making me a better more reflective teacher already,anger
8353,i was feeling grumpy so i told him to get down,anger
8354,i feel agitated aggravated and i dont like it,anger
8355,i think you shouldn t kick other s feet too he replied without feeling any guilt irritated hmph you re annoying,anger
8356,i feel a little jealous when i see my friends being together with the one they love,anger
8357,i can t understand about your feeling neither dissapointed nor mad at you,anger
8358,i decided not to do something because of a gut feeling and my second mom became furious with me i knew that probably would happen and what was worse is that was on the day of dance class,anger
8359,i feel i am still more easily angered but who can tell what with idiots starting wars,anger
8360,i wake up in the middle of the night feeling irritable and worrying about why i can t get things right while trying not to hear the wind carrying on outside my window,anger
8361,i feel no sympathy for kids who carry out vicious crimes,anger
8362,i agree that bitterness sprung from misguided feelings of entitlement is dangerous i am disturbed by the underlying assumption present in most of this advice that one can never question god,anger
8363,i wish i had spent more time feeling less rushed,anger
8364,i stay i am committing to work i don t like or feeling resentful that he can t or won t give me the lifestyle i want,anger
8365,ive decided that i do not want anyone to know who i am talking about now because i do not feel like denying all the hateful comments,anger
8366,i just feel mad at the world tonight because events have conspired and i am alone tonight when i don t want to be,anger
8367,i feel like i was so fucked over by friends in the us that my new friends here and a few from the us are so much better,anger
8368,i feel selfish for these thoughts,anger
8369,i am officially done with hearing about the election anyone else feeling completely annoyed of it,anger
8370,i have found that the moments where i feel aggravated and angry are exactly the moments where my yoga practice kicks in,anger
8371,when my father did not get back from chipata on time,anger
8372,i love that there s something that flora came up with called terminal annoyance when you re annoyed with yourself for feeling annoyed palca says,anger
8373,i woke up feeling less irritated and hopeful that my skin was going to be normal today,anger
8374,i never brag but the ache in my groin is becoming painful and i m feeling spiteful,anger
8375,im feeling a little envious today,anger
8376,i was disgusted when i was told to dress a big rotten stinky wound which,anger
8377,i couldn t do both without burning out sacrificing my precious time with my two loved one s at home and in the end feeling resentful in teaching because of being so tired,anger
8378,i am not angry at him i kindda let my negative feelings towards him away but something is still bothering me maybe i m a little bit jealous at him because he won for him it was easier to let things go and have fun whereas at my side things aren t that simple,anger
8379,i do feel like i have cleverly distracted myself from dealing with things for a trice,anger
8380,im feeling kind of frustrated lately which i guess is coming out in the things i write,anger
8381,i have is emotional blabber that pours out of me and then i have feelings and i don t know what to do with myself so i get angry,anger
8382,i definitely didnt replace what i had donated that wouldve made me feel disgusted but i did find a prop for photo shoots and some tops for work,anger
8383,i dunno about you but i feel kinda offended with ppl calling me dexters girlfriend,anger
8384,i may feel like i just pissed away the nearly full weeks of the presence process,anger
8385,i said im noticing that i feel jealous when you do rope with other people and i think its because im hungry for your rope,anger
8386,i get the feeling im going to be very bitchy on the phone tomorrow with these guys because i planned to go to bed minutes ago,anger
8387,i wouldn t say nervous unfortunately it feels like you just can t really be bothered laughs like you just want to go back to the hotel and go to sleep,anger
8388,i feel like i have been bitchy lately to my friends,anger
8389,a drummer who had borrowed my drums destroyed both the drumskin and the sticks he did not repair them nor did he tell me about it,anger
8390,i keep feeling snarky and grouchy and decide to hide all my projects from you,anger
8391,im beginning to feel cold and im beginning to feel tired so i dont want to diet myself into hypothyroidism,anger
8392,i feel stressed all the time but i think when competent people get bored they get stressed but for no reason,anger
8393,i dont know why i feel like everyone has been really bitchy to me lately and its pissing me off,anger
8394,i end up feeling more sarcastic spiteful and bothered when writing a review than i should be and i resort to photos and gifs to get my point across because english is hard at that point because my feelings are too much,anger
8395,im feeling annoyed to add on i dont feel important or whatever shit anymore,anger
8396,i have a feeling she will be in for a rude awakening down the road,anger
8397,i woke up feeling grumpy the right side of my knee hurting and a headache,anger
8398,i have never been in that position before and i feel mad naive that i didnt realize the shit sooner,anger
8399,i know i may be sounding harsh but i feel like nobody will listen or get my point unless i show them extreamly grapic things and be a bit rude,anger
8400,i just want to know what it feels like to be that bitchy person you see making everyone else around them miserable while they reap the rewards of their feeling of entitled superiority,anger
8401,i tell myself that i m just attention seeking and sometimes i feel a bit selfish making my friends sad by telling them how i m feeling when i want them to be happy but i know that i m not attention seeking,anger
8402,im not against anger or peoples personal feelings but i am against letting that anger result in vicious attacks that dont do anything but alienate others both on our side and the other side,anger
8403,im feeling tortured but that im just,anger
8404,i was feeling a little bit sarcastic,anger
8405,i feel we are moving in very dangerous times where people with no actual experience of the very unique industry in which i work are making statements about how said industry should be run,anger
8406,i often wonder if there is an afterlife after all im middle aged and though not obsessed with death i sometimes feels a cold shadow fall across me,anger
8407,i feel insulted that i have been issued with a large wetsuit,anger
8408,i pray for myself then i just feel selfish and petty,anger
8409,im frustrated im tired of feeling this way im annoyed that i keep feeling this way,anger
8410,i feel frustrated and i m ready to scream,anger
8411,im feeling a bit irritated,anger
8412,i want to stay at this point the answer is no but i keep wondering why i am feeling this dissatisfied with my being and if a change will make a difference or not,anger
8413,i just thought grouchy you feel grouchy you be,anger
8414,i do not do so because i personally feel rude and prefer other ways,anger
8415,i get it none of us are immune to feeling so stressed out that we don t know if we re coming or going but when you re in the thick of it there is no reasoning or feeling rationale,anger
8416,i feel them take the reigns and steer me towards the most fucking vile thoughts i can imagine,anger
8417,i hate how i cant talk about it to anyone without feeling obnoxious,anger
8418,i always put myself into your shoes to understand how are you feeling and why youre angry or whatever,anger
8419,i go so i feel a bit rude running away to blog,anger
8420,i feel like i cause you so much trouble i feel like a selfish bitch,anger
8421,im feeling a bit irritable impatient and discontented with myself,anger
8422,i guess what im saying is that overall it feels rushed,anger
8423,i feel angry so i state this,anger
8424,i feel now is emptiness and the cold,anger
8425,i just feel so fucked up these days,anger
8426,i feel emotion feeling so instead of saying you were rude to me say when you interrupt me before i complete what i had to say i feel angry,anger
8427,i is a little dark and sometimes i feel very rude flashing my camera taking pictures so i cannot really do the food justice because the pictures came out crappy but it really is a fantastic place to eat,anger
8428,i didn t feel insulted but rather the opposite,anger
8429,i feel as though i am the mother to kids and the care taker of a rude unthankful adult,anger
8430,i read in the newspaper that the student lodging fund was going to build new appartments for refugees in my opinion this is the states affair this is when only a fractoin of the students can find an appartment,anger
8431,i feel that video games are not causing our youngsters to be violent however they can send the wrong meesage if left alone to babysit our kids and we as parents dont teach them the difference between right wrong and reality fantasy,anger
8432,i have mastered the way of putting on a smiling mask even when i feel so agitated,anger
8433,i feel so fucked up so depressed so useless,anger
8434,i feel ive hardly begun on the other mad things you find when you stay in one or other of the worlds big chains,anger
8435,i don t have my daily consumption of rice i feel a little cranky like a baby without a nap,anger
8436,someone vomited on the street,anger
8437,i remembering feeling annoyed with her for not taking better care of her health,anger
8438,i thought suddenly if i could get outside feel the cold autumn air i would feel better my mind would clear,anger
8439,close friends talking badly of other friends,anger
8440,im starting to feel like a really bitchy mom,anger
8441,i feel it here when you are gone its the bitter taste of regret on my lips because i wish i could let slip the words its been you all along but im scared of messing up the song,anger
8442,i care about fredy but him being gone on this mission trip is making me feel impatient and feels like im wasting my time,anger
8443,i feel grouchy when i want them to be quiet to settle down to stop fighting to just go home,anger
8444,i feel a bit distracted by the two stick bits in the corner behind the man,anger
8445,i suppose on days when im feeling grumpy tired and spread too thin its even more important to put i thessalonians into practice,anger
8446,im feeling very grumpy right now,anger
8447,i just feel like poisoning everyone that kind of sarcastic dark humor is so elegant to me,anger
8448,i actually feel like i am dying and everything is making me furious,anger
8449,i center was galleria to avoid traffic and so we didnt feel so rushed,anger
8450,i would go numb and feel agitated by her humanness and mine and all i could do was watch tv,anger
8451,im not going out there today the hills are covered with snow and i seem to be sensitive to feeling cold enough and it will be bloody freezing out there,anger
8452,i am feeling very bitchy,anger
8453,i feel the violent thrash into the windshield then darkness,anger
8454,i feel savage garden crash and burn too short and lil kim call me wsc gangsta nation,anger
8455,i have been insulted countless times by countless individuals who feel i have in some way wronged them,anger
8456,i feel pissed now and wish i wouldn t have acted like i a href http www,anger
8457,im hungry to sit at my desk in a fever of typing feeling that furious thrill of nailing my point exactly,anger
8458,im not very dapper so i cant put into words eloquently how i feel sometimes so pissed off seems appropiate and this is just a rant,anger
8459,i cant cope with emotions any longer i feel as though life and the beings in life are sometimes petty and worthless,anger
8460,when i heard that my stepmother had treated my mother in a wrong manner,anger
8461,i could die tomorrow improbable as it is makes me feel annoyed,anger
8462,i have a feeling im gonna have a fucked up year,anger
8463,i ended up with four cats who daily add to the staleness and disorder of my little box in the city and i no longer feel affinity for them irritable as ive become,anger
8464,i always feel like we should touch i ve always felt that way even when he was way obnoxious and i would have liked to kick him,anger
8465,i am back to my same old same old feeling cranky and resentful,anger
8466,i consume a grilled cheese or a thing soup without feeling disgusted,anger
8467,i am willing to bet india and brazil will join them and so also will many nations from south america who have been feeling left out in the cold only because they look to russia as a good friend and partner,anger
8468,i feel disgusted after a binge,anger
8469,i admit to feeling a little cranky and doubting my writing ability,anger
8470,i feel like things might fall into place even a little bit if we could just have one talk that wasnt about her petty relations what she wants from me and why i dont have it,anger
8471,i was feeling a little grumpy as was fairly understandable,anger
8472,i feel im disgusted in how some mothers can treat their kids im disgusted in how heartless some can be and how much they can use their children,anger
8473,i no longer feel spiteful toward the two of them and i wish them the best,anger
8474,i feel furious impetuous fervid impulsive and so so so much more,anger
8475,im feeling so pissed and upset tonight i really want to get out of this fucking hole and go somewhere else,anger
8476,i kinda feel bitchy but im turely sad,anger
8477,im sure im reading too much into this but having something like that written on your house makes things feel awfully unfriendly,anger
8478,i feel like i ve been in a bitchy rut for the past week,anger
8479,i received a poor grade on a midterm even though i got all the right answers and knew the material i went to the ta to try to raise my grade and he wouldnt do it,anger
8480,i feel that she could get pissed,anger
8481,i was feeling pretty irritated,anger
8482,i have been feeling incredibly dissatisfied with life and want to escape from the north american way of dying,anger
8483,i feel irritated so i cuss,anger
8484,i still cant help but feel irritated by the girl kato rubi because duh who would freaking post those photos in a public blog knowing that they both have reputations and jobs to protect,anger
8485,i don t feel distracted as i try to think about the outline for rise above now as if there s something else i should be doing instead,anger
8486,i found myself feeling enraged fearful and helpless all balled up into one,anger
8487,i feel so violent so vulgar,anger
8488,i feel infuriated every time that the christmas season draws near,anger
8489,im also feeling more irritable lately no doubt due to lack of quality sleep,anger
8490,i feel like the parent is appalled and judging my child,anger
8491,im just generally feeling a bit grumpy these days,anger
8492,i was starting to feel frustrated and impatient,anger
8493,i feel that it is not bitter that has been bugging and chewing on me alive,anger
8494,i am going to take that compliment in or it is okay for me to feel angry,anger
8495,i feel the sting of pain from its teeth but im angered,anger
8496,i don t want to waste my time feeling irritated that i m not being thanked because i don t deserve it,anger
8497,the patient whom i expected to get well suddenly passed away after he showed had his meals,anger
8498,i wonder if its even happening at all so to have expected myself to never again feel irritated at a glass of spilled milk on the carpet or shoes left again in the middle of the floor was simply to be unfair,anger
8499,i can t help but feel a little envious,anger
8500,i am feeling outraged and scared for what if,anger
8501,i was just plain old feeling grouchy,anger
8502,my first day to work in hospital,anger
8503,i feel so mad right now,anger
8504,i said in a somewhat defensive manner but feeling more distracted and abnormally bothered by that red flower that she was continuing to hold in her left hand,anger
8505,i feel that humans are the most vile species on this planet,anger
8506,i often feel somewhat resentful about it too,anger
8507,i feel so violent i think its funny but from pre school thru sixth grade i got in trouble for hurting people,anger
8508,ive found myself feeling lets face it dissatisfied with my body,anger
8509,i do not argue just makes me feel dissatisfied about the answer i will receive,anger
8510,i love these people as they do me but i cant help but feel that our mode of showing it isnt anything but hostile and accusatory,anger
8511,i feel like i restrict it so much so that no one is offended,anger
8512,i tend to feel selfish expressing that i needed something from her and quite silly expressing that i did not know what that something was,anger
8513,i feel a long way from the mad hatter s tea party i m usually sat at,anger
8514,i feel very jealous of blind people who are close to their partners,anger
8515,i look at myself in the mirror and i do not feel disgusted with myself anymore,anger
8516,i began to feel bitter about things and the first thing to go out the window was my relationship with god,anger
8517,i feel tempted to go out and get pissed,anger
8518,i feel the need to say something bitchy and self depreciating,anger
8519,i should cut my hair to find work but i don t want to give in to that mentality and plus it also feels like they are not bothered on what i can do just what i look like,anger
8520,i also find it interesting that when its looked up on amazon it feels like half the reviewers utterly hated it and the other half adored it theres almost nobody whos merely indifferent,anger
8521,i feel angry that i let myself get attache,anger
8522,when i saw our computer teacher,anger
8523,i feel like everytime i try to do anything i am distracted by something else,anger
8524,i write today feeling bitter and twisted and with a bitter and twisted view of the world which doesn t reflect all reality of course,anger
8525,i just want them to know what i think and how i feel its selfish really wanting to put my thoughts upon some else but not having enough courage to deal with the consequences,anger
8526,im close to feeling disgusted and this coming from my own folks,anger
8527,i love you but stay away but not too far away let me stare at you no i mustnt but i will let me toe loop my feelings dont look at me except do i am dangerous time to sparkle hahahaha,anger
8528,i feel an angel steal me from the greedy jaws of death and chance and pull me in with steady hands,anger
8529,i feel even more angry about my internet line which is high cost and low efficacy,anger
8530,i mean if you feel annoyed with someone who different leave them be or go up to them and find out something about them,anger
8531,i feel like im more fucked up than ever,anger
8532,i feel so pissed and annoyed right now urghhhhhhhh,anger
8533,im drinking some blue sky energy drink mixed with uv vodka listening to nation of ulysses and feeling dissatisfied with just about everybody,anger
8534,i feel like im being a little snobbish,anger
8535,im so full of life i feel appalled,anger
8536,hearing norman jones get hysterical in parliament about law reform on the radio listening with others,anger
8537,i went on our cookie date and i was angered greatly feel as if i have been wronged by the good people at highland coffee,anger
8538,i heard that there is someone who looks exactly like me pretending and imitating very much like jung min i feel infuriated,anger
8539,i feel like i m going to scream and explode into a violent light leveling the entire city around me,anger
8540,i feel violent and callous,anger
8541,i have a doctors appointment today and feel a lot less cranky than last week,anger
8542,i agent peter burke david asked tim whether peter ever feels envious of neal s cavalier and lush lifestyle,anger
8543,i know we create our own destiny but do you ever feel resentful for the way your life turned out,anger
8544,i wake up feeling spiteful tomorrow ill vote for the barrack obama slate,anger
8545,i feel like position players are less bothered by moving up and down than pitchers though i don t know why i think that,anger
8546,i feel selfish for being upset that one piece of my life didnt go as planned when there are people that have lost loved ones have suffered diseases or poor health are homeless are addicted to drugs alcohol etc,anger
8547,i feel offended if they don t,anger
8548,i cant see those things maybe its because i havent ever been with him maybe its because hes not really open about his feelings he hides them away and hes a stubborn fool sometimes,anger
8549,i just feel too much and i care too much and i get bothered too much,anger
8550,i suddenly feel that everywhere else and everyone else are dangerous,anger
8551,i have a feeling there s an extremely violent core to men that there s something chimpanzee in us,anger
8552,i am still feeling frustrated about my writing and general productivity,anger
8553,i would like to you to be aware that my feelings can also be irritable because im likely to talk about my college problems,anger
8554,i just love to own a phone that has plenty of games and i can access the internet wifi especially when i m at the mall trying to ease my sentiments in life feeling bitter again,anger
8555,ive come up with other random fun crap to draw in even if i dont like the basic setup of the second panel xd had a lazy ass weekend and now im paying the price o o i feel so irritable and antsy and residually lazy,anger
8556,im making him sound like much more of a villain than he is in this situation but im tired and stressed and feeling generally bitchy and im having trouble shaking the notion that if he hadnt pressed so hard about going together this whole clusterfuck wouldnt have gotten so well clusterfucky,anger
8557,i feel angered that every guy who dumbs me always seems sto go for this one friend,anger
8558,a good friend deceived me because of that little quarrel our relationship finished,anger
8559,i feel petty for being jealous,anger
8560,i feel toughed or angered or concerned about something that i really feel like sharing,anger
8561,i must ve been feeling dangerous this morning,anger
8562,i feel like an obnoxious kid just kicked a stone on me,anger
8563,i didnt feel cranky light headed or shaky,anger
8564,i remember for the first time feeling as if i myself had been insulted by extension when he talked bad about the monkees,anger
8565,i didn t feel that she was unkind or rude to us,anger
8566,im feeling cranky im very defensive about it,anger
8567,i feel resentful because if i m honest i think i m just as talented and just as capable,anger
8568,i have a feeling we are going to be a little obnoxious and i love it,anger
8569,im a failure at everything im struggling not to fail my classes and i just feel so stressed up,anger
8570,i am feeling very cranky lately,anger
8571,i feel irritated all the time,anger
8572,i have to say though that even contemplating the possibility feels very dangerous,anger
8573,i have a feeling im gonna be bitchy,anger
8574,i feel so disgusted with myself and extremely bloated,anger
8575,being treated unfairly,anger
8576,i feel like its all been a little rushed,anger
8577,i had a feeling i had offended one of them,anger
8578,i feel like they have been there months years distracted and pacified by charming men wine whiskey and living it up self deprecating humour sleep submergence and intellect,anger
8579,i feel extremely agitated and the simple act of lying still is unbearable,anger
8580,i continued to feel stressed at the thought of it as i ideally need to move in this weekend coming,anger
8581,i had had two no nos and was feeling rebellious,anger
8582,i continue but feel weirdly hostile,anger
8583,last night finding that someone in the house had eaten an entire packet of almonds i had bought for a family treat,anger
8584,i feel jealous d a class post count link href http ericabeing,anger
8585,i got the feeling he was distracted but still,anger
8586,i feel might not apply to everyone no offense if anyone is offended,anger
8587,in a course i thought that i deserved good marks but i only got ordinary marks with no justification as to why i was given these marks,anger
8588,i feel like ive been unnecessarily hostile to some people both offline and on,anger
8589,i read the quran sorry and now i feel like reading it more and more there s this sensation i can t describe when i read it especially when i m mad it made me think,anger
8590,i know how old people feel when they have greedy family members who are trying to take their stuff before they even pass on,anger
8591,i said to you everything was right even thou sometimes i feel that i was that selfish,anger
8592,i feel that everyone goes through things that annoy them and they get angry,anger
8593,i can manage my time well and i make sure i do everything as late as possible but without it becoming stressful or me feeling rushed,anger
8594,i guess that i feel very frustrated and i worry when i look at the state of the country the world and certainly the church,anger
8595,i the wife reaches shi to five the virtuous young ladies be always very kind and genial and make her a pair have no reason to feel dissatisfied,anger
8596,i feel resentful about my education posted by a class url fn n href http heathercostaras,anger
8597,i also feel it can be rude to see your family doctor out and about and approach them together with your ailments,anger
8598,seeing someone who has bleeding nose,anger
8599,i feel this i get irritable,anger
8600,i feel irritated because no one else washes the dishes,anger
8601,i am feeling stressy or grouchy or schmreh i am going to visualize hard,anger
8602,i have a feeling that many tolkien purists will be dissatisfied with the film,anger
8603,im feeling cranky and the minor annoyances are piling up threatening to topple over on my head,anger
8604,i feel dangerous and i feel that im not using my best skills when im driving,anger
8605,i feel like i ve fucked everything up,anger
8606,i used to watch the daily parade feeling mildly annoyed for reasons only a fellow curmudgeon could understand,anger
8607,i feel like she was really rude to me and although a lot of people have said i deserve better it doesnt change the fact that i lost her,anger
8608,im embarrassed that i feel fucked up and im sad,anger
8609,i woke up feeling cranky because as i pictured the day ahead i couldn t fit everything in i wanted or needed to do,anger
8610,im feeling more resentful than ever about having to take medicine and so fed up with trying to find the winning combo that will give me my life back,anger
8611,i don t feel insulted at all it s more like feeling proud actually,anger
8612,i feel hateful and want to kill something,anger
8613,i was surprised to leave feeling offended and turned off after reading a post the other day,anger
8614,i cant enjoy am nights of glory and jokes and damn shits and now im just feeling damn cranky and i havent eat my damn dinner and im gonna sleep and hope tomorrow will be damn good because its dinner amp dance you douchebags,anger
8615,i feel i am so stubborn that if it is not for all yours love i will rather prefer dieing,anger
8616,i was probably feeling jealous at that moment but i managed to give up the intimated relationship that we had it before,anger
8617,i try to force myself to understood a certain situation that goes wrong i understand but i cant resist my feeling to get mad or sad or cry or any other spontaneous reaction,anger
8618,i would feel very very angry but i would hide it and proceed to do whatever i can to help them,anger
8619,i pack all of my strong feelings into my blog and i guess lately my thoughts have been more vicious than contemplative,anger
8620,i have a feeling im going to get extremely impatient and just end up getting one soon,anger
8621,i feel so pissed off over an old friend and some friends,anger
8622,i still am feeling impatient to go back home,anger
8623,im tired of the sadness of the pain of the helplessness i feel when i see someone in trouble and theyre just too damn stubborn to ask for help,anger
8624,im going to be completely honest with you all and some of you may feel offended or uneasy about what im going to say but i am completely comfortable with stating that what happened last night was a spiritual experience for me,anger
8625,to loose friends because of them overestimating themselves,anger
8626,i feel as if eventually im not going to care about anyone else that im going to become hateful towards everyone not necessarily because they did anything wrong but because they didnt notice the pain that im in,anger
8627,i fully support his academic efforts but can t help but feel resentful for how much i have given up,anger
8628,i was scared and kept screaming but then i finally woke up actually screaming and with the eerie feeling that there were hostile aliens sneaking around in my room,anger
8629,i feel nothing less than enraged when i ruminate on incompetent politicians who are more concerned about pandering to political correctness and preserving their power than doing the right thing for their constituents,anger
8630,i was starting to feel hostile,anger
8631,i cant be angry or blunt with him because i feel rude and horrible and he is genially a really nice guy but so i have to say thank you but in no way does it mean that i have feelings for the boy,anger
8632,i was feeling a little selfish,anger
8633,during the weekend at home,anger
8634,i vividly remember the may tornado that hit this same area and the feelings of fear and sadness rushed over me again,anger
8635,i feel selfish because i want you here,anger
8636,i feel excessively bitchy and pissed off right now,anger
8637,i have a feeling the defense is going to come out pissed,anger
8638,i am feeling kind of selfish because i was really looking forward to some days off this weekend but talk about the last minute the coordinator for our region of the red cross youth organization says we can do shelter training this sunday,anger
8639,i feel rebellious or try to run away,anger
8640,i feel like she gets distracted way too easily xd but she does want to understand things and all i m tired,anger
8641,i feel that strongly about but for those few things i m stubborn and have absolutely no wiggle room,anger
8642,i think im feeling this grumpy because i need to purchase comics and i cant,anger
8643,i feel jealous of those who could get everything they want in another second,anger
8644,i feel very bitchy and lonely but i feel relieved to be single again and also to be meeting new people whom i actually enjoy spending time with and who are caring and relatively unselfish and arent too needy,anger
8645,im feeling annoyed about something quite incontrovertibly worthy of my undivided antipathy,anger
8646,i feel unmoored in a violent ocean,anger
8647,i feel it may still be a bit cold,anger
8648,i sometimes get a bad feeling but it just seems to fucked up to belong to me my family or my deadness have i created one too many nightmares,anger
8649,i just hate feeling bothered by randomly thinking overthinking things,anger
8650,i feel no doubt that he saddam has stockpiled some of the most vile weapons known to man,anger
8651,i feel like if i had the feed i would get really annoyed with it and want to turn it off,anger
8652,i dont want to sound selfish but i cant help but feel envious of her,anger
8653,i am no longer feeling any effects from ibs irritable bowel syndrome that i suffered with for years,anger
8654,i dont know why all of a sudden i feel this mad rush to get things done,anger
8655,i feel so wronged in so many ways,anger
8656,i feel like this could be a dangerous topic if anyone feels passionately about pianos but its been on my mind for a while and i thought it was worth disc,anger
8657,im crashing and i feel all irritable and estrogen ish,anger
8658,i should have posted this last week but i wasnt feeling up to writing a blog post so i distracted myself by reading a mystery story instead,anger
8659,i feel like i know so many moms who have something to add to the end of that sentence and i find myself feeling jealous,anger
8660,i would love to be enlightened but i feel it would be rude to ask rude to question why,anger
8661,i was sending myself into overdrive and feeling irritated if the world was not moving as fast as my eyeballs were,anger
8662,this is an incident that many of us witness in our everyday life in a city like bombay one day i was travelling by bus,anger
8663,i pray for a softening of my heart and for forgiveness for my pride that allowed me to feel offended,anger
8664,i feel above petty highschool stuff and think ive got enough confidence in myself to breeze through it if i had to go again,anger
8665,i watched last night was the young apprentice and came away feeling slightly insulted,anger
8666,i can tell i m slurring my words and i m feeling pretty fucked up at this point,anger
8667,i spent the time in between doing things in physical discomfort feeling agitated mostly in my hands like they were vibrating and very irritated,anger
8668,i still feel pissed at them,anger
8669,when i was refused a transfer from my school to another,anger
8670,im feeling a little angry because i was recently listening to a feminist podcast and while answering a question from one of their listeners the two hosts out right blasted stay at home moms and actually called us all brain washed by a patriarchal society,anger
8671,i woke up early one morning feeling completely stressed out about a whole bunch of things,anger
8672,im hurt perhaps by another bahai that i feel wronged me in some way,anger
8673,i recall feeling outraged at the time and like i had to prostitute myself to the university for my degree so i m not unsympathetic to the student s complaint,anger
8674,i thought were love credits and then feeling resentful later,anger
8675,i constantly feel so impatient,anger
8676,i am feeling a bit spiteful at the moment i apologise,anger
8677,i may not be makin millions i am feeling a lot less stressed,anger
8678,i hope he doesnt read this remember exactly what we said because men always remember those sorts of things and then feel insulted that i dont remember,anger
8679,there was a family fight in my house some time back my uncle had given me a watch as a present and i lost it during the fight he accused me of having sold the watch i was disgusted at his false accusations,anger
8680,im left feeling vaguely annoyed,anger
8681,i feel like i have been around some bitter people,anger
8682,i dont know if these changes are enough to make me a committed fan again but ill be happy if i can just get through episodes without feeling irritable about the repetition and backpedalling nonsense that infected it so badly last year,anger
8683,i used to feel completely enraged in the best possible way to no time,anger
8684,i am sorry you feel offended by my words and feel that the severity of your phobias has been minimised,anger
8685,i never remember seeing the catheter or feeling it i was distracted and so tired out from my labor that i didn t feel or notice the catheter much at all,anger
8686,i am alone and do not want it i feel very impatient,anger
8687,i feel jealous because i had a crush but my other friend is now going out with him for months however she is smart without trying nice pretty and just is better than slouchy me,anger
8688,im starting to feel irritable because i wore brand new shoes i bought that day and i didnt plan to do the walking i was doing my feet were starting to talk,anger
8689,i feel so disgusted and violated inside and i don t know what to do,anger
8690,i dont watch or read the news i dont watch violence i wont open up emails i think are sent by someone trying to hurt my feelings i dont read posts from petty people etc,anger
8691,i feel often to use other more rude words,anger
8692,i say hello ill write my wishlist for you when im feeling less bitchy,anger
8693,i am just feeling slightly jealous with just what the male versions reached take,anger
